Cod_setor;Setor_Precoleta;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;V256;V257;V258;V259;V260;V261;V262;V263;V264;V265;V266;V267;V268;V269;V270;V271;V272;V273;V274;V275;V276;V277;V278;V279;V280;V281;V282;V283;V284;V285;V286;V287;V288;V289;V290;V291;V292;V293;V294;V295;V296;V297;V298;V299;V300;V301;V302;V303;V304;V305;V306;V307;V308;V309;V310;V311;V312;V313;V314;V315;V316;V317;V318;V319;V320;V321;V322;V323;V324;V325;V326;V327;V328;V329;V330;V331;V332;V333;V334;V335;V336;V337;V338;V339;V340;V341;V342;V343;V344;V345;V346;V347;V348;V349;V350;V351;V352;V353;V354;V355;V356;V357;V358;V359;V360;V361;V362;V363;V364;V365;V366;V367;V368;V369;V370;V371;V372;V373;V374;V375;V376;V377;V378;V379;V380;V381;V382;V383;V384;V385;V386;V387;V388;V389;V390;V391;V392;V393;V394;V395;V396;V397;V398;V399;V400;V401;V402;V403;V404;V405;V406;V407;V408;V409;V410;V411;V412;V413;V414;V415;V416;V417;V418;V419;V420;V421
510790905000189;1;4;33;39;113;0;0;37;0;152;0;0;0;7;30;13;139;0;0;7;30;13;139;0;0;7;30;13;139;0;0;0;37;0;152;0;0;0;37;0;152;0;0;31;6;143;9;0;0;0;37;0;152;0;0;14;23;67;85;0;0;2;6;7;21;12;58;15;41;7;20;0;0;8;0;28;0;70;0;56;0;27;0;0;0;0;8;1;27;3;67;6;50;10;17;0;0;0;8;1;27;3;67;6;50;10;17;0;0;0;8;1;27;3;67;6;50;10;17;0;0;0;8;0;28;0;70;0;56;0;27;0;0;0;8;0;28;0;70;0;56;0;27;0;0;8;0;25;3;61;9;53;3;27;0;0;0;0;8;0;28;0;70;0;56;0;27;0;0;5;3;15;13;27;43;25;31;9;18;0;0;28;102;15;44;130;0;59;0;13;117;7;52;13;117;7;52;13;117;7;52;0;130;0;59;0;130;0;59;119;11;55;4;0;130;0;59;53;77;28;31
510790905000190;1;2;5;15;168;0;0;7;0;183;0;0;0;0;7;0;183;0;0;0;7;0;183;0;0;0;7;0;183;0;0;0;7;0;183;0;0;0;7;0;183;0;0;6;1;178;5;0;0;0;7;0;183;0;0;2;5;44;139;0;0;1;5;4;35;4;69;7;42;1;9;0;13;6;0;39;0;73;0;49;0;10;0;13;0;0;6;0;39;0;73;0;49;0;10;0;13;0;6;0;39;0;73;0;49;0;10;0;13;0;6;0;39;0;73;0;49;0;10;0;13;0;6;0;39;0;73;0;49;0;10;0;13;0;6;0;39;0;73;0;49;0;10;0;13;6;0;39;0;70;3;48;1;9;1;12;1;0;6;0;39;0;73;0;49;0;10;0;13;0;6;8;31;19;54;11;38;3;7;5;8;6;76;11;97;82;0;108;0;0;82;0;108;0;82;0;108;0;82;0;108;0;82;0;108;0;82;0;108;79;3;105;3;0;82;0;108;21;61;25;83
510790905000191;1;0;5;49;190;0;0;5;0;239;0;0;0;0;5;0;239;0;0;0;5;0;239;0;0;0;5;6;233;0;0;0;5;0;239;0;0;0;5;0;239;0;0;5;0;235;4;0;0;0;5;0;239;0;0;0;5;24;215;0;0;0;10;3;22;23;70;14;70;8;20;1;3;10;0;25;0;93;0;84;0;28;0;4;0;0;10;0;25;0;93;0;84;0;28;0;4;0;10;0;25;0;93;0;84;0;28;0;4;1;9;0;25;5;88;0;84;0;28;0;4;0;10;0;25;0;93;0;84;0;28;0;4;0;10;0;25;0;93;0;84;0;28;0;4;9;1;25;0;91;2;83;1;28;0;4;0;0;10;0;25;0;93;0;84;0;28;0;4;1;9;3;22;7;86;7;77;5;23;1;3;42;167;7;28;209;0;35;0;0;209;0;35;0;209;0;35;3;206;3;32;0;209;0;35;0;209;0;35;205;4;35;0;0;209;0;35;19;190;5;30
510790905000192;1;0;0;1;71;0;2;0;0;72;0;0;2;0;0;60;12;0;2;0;0;7;65;0;2;0;0;72;0;0;2;0;0;60;12;0;2;0;0;0;72;0;2;0;0;66;6;0;2;0;0;0;72;0;2;0;0;6;66;0;2;0;0;0;6;0;23;1;27;0;15;0;2;0;0;6;0;23;0;27;1;15;0;1;1;0;0;4;2;19;4;23;5;13;2;1;1;0;0;0;6;2;21;3;25;2;13;0;2;0;0;6;0;23;0;27;1;15;0;1;1;0;0;4;2;19;4;23;5;13;2;1;1;0;0;0;6;0;23;0;28;0;15;0;2;0;0;5;1;21;2;25;3;14;1;1;1;0;0;0;6;0;23;0;28;0;15;0;2;0;0;0;6;2;21;3;25;1;14;0;2;0;27;1;46;26;1;46;1;23;4;37;10;3;24;4;43;26;1;46;1;23;4;37;10;0;27;0;47;25;2;41;6;0;27;0;47;1;26;5;42
510790905000193;1;4;1;182;16;0;0;5;0;198;0;0;0;0;5;0;198;0;0;0;5;0;198;0;0;0;5;0;198;0;0;0;5;0;198;0;0;0;5;0;198;0;0;5;0;192;6;0;0;0;5;0;198;0;0;0;5;0;198;0;0;1;0;13;2;60;10;81;3;30;1;1;1;1;0;15;0;70;0;84;0;31;0;2;0;0;1;0;15;0;70;0;84;0;31;0;2;0;1;0;15;0;70;0;84;0;31;0;2;0;1;0;15;0;70;0;84;0;31;0;2;0;1;0;15;0;70;0;84;0;31;0;2;0;1;0;15;0;70;0;84;0;31;0;2;1;0;14;1;70;0;81;3;29;2;2;0;0;1;0;15;0;70;0;84;0;31;0;2;0;1;0;15;0;70;0;84;0;31;0;2;152;10;34;7;162;0;41;0;0;162;0;41;0;162;0;41;0;162;0;41;0;162;0;41;0;162;0;41;156;6;41;0;0;162;0;41;0;162;0;41
510790905000194;1;10;0;180;0;0;0;10;0;174;6;0;0;8;2;154;26;0;0;1;9;20;160;0;0;6;4;87;93;0;0;6;4;109;71;0;0;0;10;0;180;0;0;6;4;110;70;0;0;1;9;7;173;0;0;1;9;12;168;0;0;16;0;32;0;62;0;44;0;16;0;20;0;16;0;31;1;60;2;42;2;16;0;19;1;14;2;25;7;53;9;37;7;15;1;18;2;3;13;1;31;9;53;3;41;3;13;2;18;9;7;12;20;35;27;17;27;8;8;12;8;10;6;18;14;34;28;30;14;10;6;13;7;0;16;0;32;0;62;0;44;0;16;0;20;12;4;25;7;37;25;25;19;8;8;9;11;1;15;3;29;4;58;0;44;0;16;0;20;1;15;4;28;6;56;1;43;0;16;1;19;84;0;106;0;80;4;104;2;76;8;86;20;7;77;14;92;44;40;49;57;57;27;58;48;0;84;0;106;36;48;80;26;2;82;6;100;5;79;8;98
510790905000195;1;8;0;228;0;0;0;8;0;228;0;0;0;4;4;99;129;0;0;0;8;15;213;0;0;0;8;15;213;0;0;4;4;95;133;0;0;0;8;0;228;0;0;8;0;228;0;0;0;0;8;0;228;0;0;0;8;10;218;0;0;8;0;57;0;93;0;64;0;10;0;4;0;8;0;57;0;93;0;64;0;10;0;4;0;5;3;23;34;36;57;30;34;6;4;3;1;0;8;4;53;5;88;6;58;0;10;0;4;0;8;4;53;5;88;6;58;0;10;0;4;4;4;23;34;33;60;30;34;6;4;3;1;0;8;0;57;0;93;0;64;0;10;0;4;8;0;57;0;93;0;64;0;10;0;4;0;0;8;0;57;0;93;0;64;0;10;0;4;1;7;1;56;4;89;4;60;0;10;0;4;71;0;165;0;71;0;165;0;33;38;70;95;2;69;13;152;2;69;13;152;32;39;67;98;0;71;0;165;71;0;165;0;0;71;0;165;3;68;7;158
510790905000196;1;0;0;236;0;0;0;0;0;236;0;0;0;0;0;24;212;0;0;0;0;16;220;0;0;0;0;16;220;0;0;0;0;24;212;0;0;0;0;0;236;0;0;0;0;236;0;0;0;0;0;0;236;0;0;0;0;11;225;0;0;17;0;49;0;97;0;59;0;10;0;4;0;17;0;49;0;97;0;59;0;10;0;4;0;2;15;2;47;8;89;11;48;1;9;0;4;1;16;0;49;7;90;7;52;1;9;0;4;1;16;0;49;7;90;7;52;1;9;0;4;2;15;2;47;8;89;11;48;1;9;0;4;0;17;0;49;0;97;0;59;0;10;0;4;17;0;49;0;97;0;59;0;10;0;4;0;0;17;0;49;0;97;0;59;0;10;0;4;1;16;1;48;5;92;3;56;1;9;0;4;162;0;74;0;162;0;74;0;12;150;12;62;8;154;8;66;8;154;8;66;12;150;12;62;0;162;0;74;162;0;74;0;0;162;0;74;7;155;4;70
510790905000197;1;2;0;226;0;0;0;2;0;226;0;0;0;1;1;25;201;0;0;0;2;24;202;0;0;0;2;24;202;0;0;1;1;25;201;0;0;0;2;0;226;0;0;2;0;226;0;0;0;0;2;0;226;0;0;0;2;0;226;0;0;15;0;57;0;112;0;36;0;1;0;7;0;15;0;57;0;112;0;36;0;1;0;7;0;2;13;6;51;12;100;5;31;0;1;1;6;2;13;6;51;10;102;5;31;0;1;1;6;2;13;6;51;10;102;5;31;0;1;1;6;2;13;6;51;12;100;5;31;0;1;1;6;0;15;0;57;0;112;0;36;0;1;0;7;15;0;57;0;112;0;36;0;1;0;7;0;0;15;0;57;0;112;0;36;0;1;0;7;0;15;0;57;0;112;0;36;0;1;0;7;88;0;140;0;88;0;140;0;10;78;16;124;10;78;14;126;10;78;14;126;10;78;16;124;0;88;0;140;88;0;140;0;0;88;0;140;0;88;0;140
510790905000198;1;0;3;0;178;0;0;3;0;174;4;0;0;0;3;0;178;0;0;0;3;0;178;0;0;0;3;0;178;0;0;0;3;0;178;0;0;0;3;0;178;0;0;1;2;76;102;0;0;0;3;0;178;0;0;0;3;18;160;0;0;0;10;0;41;0;88;0;34;0;5;0;3;10;0;39;2;86;2;34;0;5;0;3;0;0;10;0;41;0;88;0;34;0;5;0;3;0;10;0;41;0;88;0;34;0;5;0;3;0;10;0;41;0;88;0;34;0;5;0;3;0;10;0;41;0;88;0;34;0;5;0;3;0;10;0;41;0;88;0;34;0;5;0;3;4;6;17;24;37;51;16;18;3;2;0;3;0;10;0;41;0;88;0;34;0;5;0;3;2;8;9;32;5;83;1;33;0;5;1;2;0;113;0;68;110;3;67;1;0;113;0;68;0;113;0;68;0;113;0;68;0;113;0;68;0;113;0;68;47;66;30;38;0;113;0;68;12;101;6;62
510790905000199;1;1;0;104;34;0;0;1;0;126;12;0;0;0;1;7;131;0;0;0;1;0;138;0;0;0;1;0;138;0;0;0;1;0;138;0;0;0;1;0;138;0;0;0;1;54;84;0;0;0;1;0;138;0;0;0;1;94;44;0;0;11;8;22;11;43;13;24;1;4;0;1;1;16;3;27;6;54;2;24;1;4;0;2;0;2;17;3;30;2;54;0;25;0;4;0;2;0;19;0;33;0;56;0;25;0;4;0;2;0;19;0;33;0;56;0;25;0;4;0;2;0;19;0;33;0;56;0;25;0;4;0;2;0;19;0;33;0;56;0;25;0;4;0;2;3;16;12;21;22;34;13;12;3;1;1;1;0;19;0;33;0;56;0;25;0;4;0;2;15;4;23;10;40;16;12;13;2;2;2;0;46;22;59;12;59;9;68;3;2;66;5;66;0;68;0;71;0;68;0;71;0;68;0;71;0;68;0;71;23;45;31;40;0;68;0;71;46;22;48;23
510790905000200;1;0;0;2;258;0;0;0;0;256;4;0;0;0;0;1;259;0;0;0;0;0;260;0;0;0;0;1;259;0;0;0;0;0;260;0;0;0;0;0;260;0;0;0;0;152;108;0;0;0;0;0;260;0;0;0;0;10;250;0;0;0;7;0;41;0;98;0;94;2;13;0;5;7;0;40;1;98;0;92;2;14;1;5;0;0;7;0;41;0;98;0;94;1;14;0;5;0;7;0;41;0;98;0;94;0;15;0;5;0;7;0;41;0;98;0;94;1;14;0;5;0;7;0;41;0;98;0;94;0;15;0;5;0;7;0;41;0;98;0;94;0;15;0;5;4;3;20;21;56;42;62;32;8;7;2;3;0;7;0;41;0;98;0;94;0;15;0;5;0;7;1;40;4;94;4;90;1;14;0;5;2;164;0;94;164;2;92;2;1;165;0;94;0;166;0;94;1;165;0;94;0;166;0;94;0;166;0;94;107;59;45;49;0;166;0;94;8;158;2;92
510790905000201;1;1;0;92;0;0;0;1;0;92;0;0;0;0;1;5;87;0;0;0;1;0;92;0;0;0;1;5;87;0;0;0;1;0;92;0;0;0;1;0;92;0;0;0;1;20;72;0;0;0;1;0;92;0;0;1;0;35;57;0;0;8;0;11;0;43;0;23;0;8;0;0;0;8;0;11;0;43;0;23;0;8;0;0;0;0;8;0;11;3;40;2;21;0;8;0;0;0;8;0;11;0;43;0;23;0;8;0;0;0;8;0;11;3;40;2;21;0;8;0;0;0;8;0;11;0;43;0;23;0;8;0;0;0;8;0;11;0;43;0;23;0;8;0;0;1;7;1;10;13;30;4;19;1;7;0;0;0;8;0;11;0;43;0;23;0;8;0;0;3;5;6;5;17;26;6;17;4;4;0;0;46;0;47;0;46;0;47;0;3;43;2;45;0;46;0;47;3;43;2;45;0;46;0;47;0;46;0;47;11;35;9;38;0;46;0;47;18;28;18;29
510790905000202;1;1;0;218;0;0;0;1;0;218;0;0;0;1;0;126;92;0;0;0;1;84;134;0;0;0;1;85;133;0;0;1;0;114;104;0;0;0;1;0;218;0;0;1;0;218;0;0;0;0;1;0;218;0;0;0;1;0;218;0;0;9;0;52;0;96;0;52;0;9;0;1;0;9;0;52;0;96;0;52;0;9;0;1;0;5;4;27;25;59;37;31;21;4;5;1;0;4;5;24;28;35;61;18;34;2;7;1;0;4;5;24;28;35;61;19;33;2;7;1;0;5;4;29;23;53;43;25;27;2;7;1;0;0;9;0;52;0;96;0;52;0;9;0;1;9;0;52;0;96;0;52;0;9;0;1;0;0;9;0;52;0;96;0;52;0;9;0;1;0;9;0;52;0;96;0;52;0;9;0;1;71;0;148;0;71;0;148;0;40;31;87;61;26;45;58;90;27;44;58;90;37;34;78;70;0;71;0;148;71;0;148;0;0;71;0;148;0;71;0;148
510790905000203;1;0;0;10;135;0;0;0;0;124;21;0;0;0;0;0;145;0;0;0;0;0;145;0;0;0;0;0;145;0;0;0;0;0;145;0;0;0;0;0;145;0;0;0;0;103;42;0;0;0;0;0;145;0;0;0;0;63;82;0;0;2;15;1;29;3;49;2;17;2;8;0;17;14;3;26;4;44;8;18;1;8;2;14;3;0;17;0;30;0;52;0;19;0;10;0;17;0;17;0;30;0;52;0;19;0;10;0;17;0;17;0;30;0;52;0;19;0;10;0;17;0;17;0;30;0;52;0;19;0;10;0;17;0;17;0;30;0;52;0;19;0;10;0;17;10;7;21;9;40;12;15;4;8;2;9;8;0;17;0;30;0;52;0;19;0;10;0;17;6;11;10;20;21;31;10;9;6;4;10;7;7;68;3;67;64;11;60;10;0;75;0;70;0;75;0;70;0;75;0;70;0;75;0;70;0;75;0;70;54;21;49;21;0;75;0;70;35;40;28;42
510790905000204;1;1;1;39;208;0;0;2;0;245;2;0;0;2;0;247;0;0;0;0;2;122;125;0;0;2;0;247;0;0;0;0;2;172;75;0;0;0;2;0;247;0;0;2;0;234;13;0;0;1;1;38;209;0;0;0;2;25;222;0;0;3;17;11;33;6;56;9;59;10;32;1;12;19;1;43;1;62;0;68;0;42;0;13;0;20;0;44;0;62;0;68;0;42;0;13;0;0;20;4;40;24;38;51;17;40;2;3;10;20;0;44;0;62;0;68;0;42;0;13;0;8;12;23;21;34;28;56;12;40;2;11;2;0;20;0;44;0;62;0;68;0;42;0;13;20;0;44;0;60;2;65;3;34;8;13;0;7;13;6;38;9;53;11;57;5;37;1;12;1;19;5;39;6;56;7;61;4;38;2;11;24;114;16;95;136;2;111;0;138;0;111;0;84;54;38;73;138;0;111;0;99;39;73;38;0;138;0;111;126;12;110;1;24;114;15;96;13;125;12;99
510790905000205;1;0;2;10;71;0;0;2;0;78;3;0;0;2;0;78;3;0;0;0;2;6;75;0;0;1;1;80;1;0;0;0;2;25;56;0;0;0;2;0;81;0;0;2;0;62;19;0;0;0;2;13;68;0;0;0;2;0;81;0;0;1;0;0;8;4;30;3;24;1;10;1;1;1;0;8;0;33;1;27;0;10;1;1;1;1;0;8;0;32;2;26;1;11;0;2;0;0;1;0;8;3;31;2;25;1;10;0;2;1;0;8;0;32;2;27;0;11;0;2;0;1;0;4;4;10;24;8;19;2;9;0;2;0;1;0;8;0;34;0;27;0;11;0;2;1;0;7;1;27;7;19;8;10;1;0;2;0;1;4;4;5;29;4;23;0;11;0;2;0;1;0;8;0;34;0;27;0;11;0;2;7;59;3;14;65;1;15;2;64;2;16;1;5;61;1;16;64;2;17;0;19;47;6;11;0;66;0;17;51;15;13;4;11;55;2;15;0;66;0;17
510790905000206;1;3;0;42;14;0;0;3;0;56;0;0;0;3;0;52;4;0;0;0;3;0;56;0;0;3;0;52;4;0;0;3;0;44;12;0;0;0;3;0;56;0;0;1;2;22;34;0;0;0;3;1;55;0;0;0;3;0;56;0;0;0;0;8;2;18;4;14;3;5;5;0;0;0;0;10;0;22;0;17;0;10;0;0;0;0;0;10;0;22;0;15;2;8;2;0;0;0;0;0;10;0;22;0;17;0;10;0;0;0;0;10;0;22;0;15;2;8;2;0;0;0;0;9;1;18;4;12;5;8;2;0;0;0;0;0;10;0;22;0;17;0;10;0;0;0;0;6;4;7;15;7;10;3;7;0;0;0;0;0;10;1;21;0;17;0;10;0;0;0;0;0;10;0;22;0;17;0;10;0;0;31;10;14;4;41;0;18;0;38;3;17;1;0;41;0;18;38;3;17;1;32;9;15;3;0;41;0;18;16;25;7;11;1;40;0;18;0;41;0;18
510790905000207;1;4;1;134;10;0;0;4;1;132;12;0;0;0;5;9;135;0;0;0;5;0;144;0;0;0;5;9;135;0;0;0;5;0;144;0;0;0;5;0;144;0;0;3;2;132;12;0;0;0;5;0;144;0;0;0;5;0;144;0;0;7;1;32;0;66;6;19;0;6;3;8;1;7;1;30;2;66;6;19;0;6;3;8;1;1;7;2;30;5;67;1;18;0;9;0;9;0;8;0;32;0;72;0;19;0;9;0;9;1;7;2;30;5;67;1;18;0;9;0;9;0;8;0;32;0;72;0;19;0;9;0;9;0;8;0;32;0;72;0;19;0;9;0;9;7;1;31;1;66;6;17;2;6;3;8;1;0;8;0;32;0;72;0;19;0;9;0;9;0;8;0;32;0;72;0;19;0;9;0;9;73;4;65;7;73;4;63;9;6;71;3;69;0;77;0;72;6;71;3;69;0;77;0;72;0;77;0;72;70;7;65;7;0;77;0;72;0;77;0;72
510790905000208;1;0;0;4;35;0;1;0;0;39;0;1;0;0;0;31;8;0;1;0;0;0;39;0;1;0;0;30;9;0;1;0;0;31;8;0;1;0;0;0;39;0;1;0;0;21;18;0;1;0;0;0;39;0;1;0;0;0;39;0;1;0;5;0;4;2;10;1;13;1;3;0;1;5;0;4;0;12;0;14;0;4;0;1;0;4;1;3;1;11;1;9;5;3;1;1;0;0;5;0;4;0;12;0;14;0;4;0;1;4;1;3;1;11;1;8;6;3;1;1;0;4;1;3;1;11;1;9;5;3;1;1;0;0;5;0;4;0;12;0;14;0;4;0;1;3;2;2;2;8;4;5;9;2;2;1;0;0;5;0;4;0;12;0;14;0;4;0;1;0;5;0;4;0;12;0;14;0;4;0;1;4;25;0;11;29;0;11;0;23;6;8;3;0;29;0;11;22;7;8;3;23;6;8;3;0;29;0;11;15;14;6;5;0;29;0;11;0;29;0;11
510790905000209;1;18;226;0;2;0;0;244;0;2;0;0;0;244;0;2;0;0;0;18;226;0;2;0;0;244;0;2;0;0;0;244;0;2;0;0;0;0;244;0;2;0;0;244;0;2;0;0;0;53;191;0;2;0;0;0;244;0;2;0;0;0;0;1;20;5;69;10;98;2;41;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;0;2;19;9;65;6;102;1;42;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;21;0;74;0;108;0;43;0;0;0;0;0;7;14;15;59;22;86;9;34;0;0;0;0;0;21;0;74;0;108;0;43;0;0;6;138;12;90;144;0;102;0;144;0;102;0;11;133;7;95;144;0;102;0;144;0;102;0;0;144;0;102;144;0;102;0;27;117;26;76;0;144;0;102
510790905000210;1;3;239;0;0;0;0;242;0;0;0;0;0;242;0;0;0;0;0;0;242;0;0;0;0;242;0;0;0;0;0;242;0;0;0;0;0;0;242;0;0;0;0;242;0;0;0;0;0;23;219;0;0;0;0;0;242;0;0;0;0;0;0;0;34;0;63;1;86;2;55;0;1;0;0;34;0;63;0;87;0;57;0;1;0;0;0;34;0;63;0;87;0;57;0;1;0;0;0;0;34;0;63;0;87;0;57;0;1;0;0;34;0;63;0;87;0;57;0;1;0;0;0;34;0;63;0;87;0;57;0;1;0;0;0;0;34;0;63;0;87;0;57;0;1;0;0;34;0;63;0;87;0;57;0;1;0;0;0;4;30;9;54;5;82;5;52;0;1;0;0;0;34;0;63;0;87;0;57;0;1;3;155;0;84;158;0;84;0;158;0;84;0;0;158;0;84;158;0;84;0;158;0;84;0;0;158;0;84;158;0;84;0;12;146;11;73;0;158;0;84
510790905000211;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510790905000212;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510790905000213;1;0;1;3;271;0;0;1;0;274;0;0;0;0;1;0;274;0;0;0;1;0;274;0;0;0;1;0;274;0;0;0;1;0;274;0;0;0;1;0;274;0;0;0;1;95;179;0;0;0;1;0;274;0;0;0;1;12;262;0;0;0;8;0;47;3;124;0;75;0;17;0;1;8;0;47;0;127;0;75;0;17;0;1;0;0;8;0;47;0;127;0;75;0;17;0;1;0;8;0;47;0;127;0;75;0;17;0;1;0;8;0;47;0;127;0;75;0;17;0;1;0;8;0;47;0;127;0;75;0;17;0;1;0;8;0;47;0;127;0;75;0;17;0;1;6;2;19;28;48;79;21;54;1;16;0;1;0;8;0;47;0;127;0;75;0;17;0;1;0;8;3;44;8;119;1;74;0;17;0;1;2;184;1;88;186;0;89;0;0;186;0;89;0;186;0;89;0;186;0;89;0;186;0;89;0;186;0;89;65;121;30;59;0;186;0;89;6;180;6;83
510790905000214;1;0;3;0;181;0;0;3;0;181;0;0;0;0;3;0;181;0;0;0;3;0;181;0;0;0;3;0;181;0;0;0;3;0;181;0;0;0;3;0;181;0;0;3;0;176;5;0;0;0;3;0;181;0;0;0;3;10;171;0;0;0;10;0;48;0;81;0;34;0;5;0;6;10;0;48;0;81;0;34;0;5;0;6;0;0;10;0;48;0;81;0;34;0;5;0;6;0;10;0;48;0;81;0;34;0;5;0;6;0;10;0;48;0;81;0;34;0;5;0;6;0;10;0;48;0;81;0;34;0;5;0;6;0;10;0;48;0;81;0;34;0;5;0;6;10;0;47;1;78;3;33;1;5;0;6;0;0;10;0;48;0;81;0;34;0;5;0;6;2;8;4;44;2;79;1;33;0;5;1;5;0;55;0;129;55;0;129;0;0;55;0;129;0;55;0;129;0;55;0;129;0;55;0;129;0;55;0;129;54;1;125;4;0;55;0;129;4;51;6;123
510790905000215;1;0;0;0;110;0;1;0;0;106;4;1;0;0;0;0;110;0;1;0;0;0;110;0;1;0;0;0;110;0;1;0;0;0;110;0;1;0;0;0;110;0;1;0;0;81;29;0;1;0;0;0;110;0;1;0;0;0;110;0;1;0;0;0;11;0;42;0;44;0;12;0;2;0;0;11;0;41;1;43;1;10;2;2;0;0;0;0;11;0;42;0;44;0;12;0;2;0;0;0;11;0;42;0;44;0;12;0;2;0;0;0;11;0;42;0;44;0;12;0;2;0;0;0;11;0;42;0;44;0;12;0;2;0;0;0;11;0;42;0;44;0;12;0;2;0;0;10;1;31;11;30;14;9;3;1;1;0;0;0;11;0;42;0;44;0;12;0;2;0;0;0;11;0;42;0;44;0;12;0;2;0;41;0;70;39;2;68;2;0;41;0;70;0;41;0;70;0;41;0;70;0;41;0;70;0;41;0;70;30;11;51;19;0;41;0;70;0;41;0;70
510790905000216;1;6;4;167;63;0;1;10;0;230;0;1;0;10;0;230;0;1;0;0;10;1;229;0;1;10;0;230;0;1;0;4;6;138;92;1;0;0;10;0;230;0;1;10;0;230;0;1;0;0;10;0;230;0;1;0;10;0;230;0;1;9;1;42;18;63;25;42;14;9;5;8;5;10;0;60;0;88;0;56;0;14;0;13;0;10;0;60;0;88;0;56;0;14;0;13;0;0;10;1;59;0;88;0;56;0;14;0;13;10;0;60;0;88;0;56;0;14;0;13;0;7;3;38;22;53;35;30;26;8;6;7;6;0;10;0;60;0;88;0;56;0;14;0;13;10;0;60;0;88;0;56;0;14;0;13;0;0;10;0;60;0;88;0;56;0;14;0;13;0;10;0;60;0;88;0;56;0;14;0;13;106;40;67;28;146;0;95;0;146;0;95;0;0;146;1;94;146;0;95;0;87;59;56;39;0;146;0;95;146;0;95;0;0;146;0;95;0;146;0;95
510790905000217;1;0;0;1;36;0;0;0;0;37;0;0;0;0;0;36;1;0;0;0;0;0;37;0;0;0;0;36;1;0;0;0;0;34;3;0;0;0;0;0;37;0;0;0;0;33;4;0;0;0;0;0;37;0;0;0;0;0;37;0;0;0;2;1;12;0;14;0;6;0;0;0;2;2;0;13;0;14;0;6;0;0;0;2;0;2;0;13;0;13;1;6;0;0;0;2;0;0;2;0;13;0;14;0;6;0;0;0;2;2;0;13;0;13;1;6;0;0;0;2;0;2;0;12;1;12;2;6;0;0;0;2;0;0;2;0;13;0;14;0;6;0;0;0;2;2;0;10;3;14;0;6;0;0;0;1;1;0;2;0;13;0;14;0;6;0;0;0;2;0;2;0;13;0;14;0;6;0;0;0;2;1;16;0;20;17;0;20;0;16;1;20;0;0;17;0;20;16;1;20;0;14;3;20;0;0;17;0;20;16;1;17;3;0;17;0;20;0;17;0;20
